"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"KDM4A"	1.32848495868094	0.000906200438631952	3.50208532520302	"case"	1297.21891666667	951.020676363636	234.436776118657	569.536081221532	"9682"	"lysine (K)-specific demethylase 4A"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.409781893497021	9.87565420700884	0.000291921057330293	0.00120749164622985	-0.990727637260541	9.84787238372091	10.2576542772179	0.382006729029248	0.469563564546071	165	12
"SLC6A9"	1.71342024252625	0.00318966690990902	3.09741914303655	"case"	373.635216666667	166.149545454545	104.33255048654	499.02088804418	"6536"	"solute carrier family 6 (neurotransmitter transporter, glycine), member 9"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.776879037850733	7.21303678532037	0.00113464487024244	0.00448924709530706	-2.24218461162896	7.16036702004236	7.93724605789309	0.810386773230307	1.22486059255633	165	12
"AKIRIN1"	1.33463849573916	0.00340967092953702	3.07116308048621	"case"	1646.3929	1100.38640727273	284.517002757245	1161.80912873389	"79647"	"akirin 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.416449022039412	10.078509222308	0.00123372826000042	0.00449077086640152	-2.31866022986657	10.0502753903054	10.4667244123448	0.422579988644742	0.763211178842137	165	12
"CDCA8"	1.88647929278776	0.00340967092953702	3.07178135581957	"case"	600.908316666667	241.200886060606	137.542356001867	634.021870479493	"55143"	"cell division cycle associated 8"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.915696264284589	7.71774567386164	0.00123130603036842	0.00449077086640152	-2.31686610798612	7.65566457119828	8.57136083548286	0.961518875875591	1.48284655871591	165	12
"ATP6V0B"	1.405201383391	0.00358850678289305	3.05107217479417	"case"	4599.56108333333	2734.20579272727	1050.62967839498	4607.20775329615	"533"	"ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.490776901976329	11.3599144638637	0.00131487271434249	0.00460205450019873	-2.37678372045213	11.3266414535602	11.8174183555365	0.502781572317936	0.910568944861048	165	12
"HYI"	1.45949666111403	0.00484712160536106	2.94676064393994	"case"	681.544241666666	445.645279393939	228.481556035455	416.81461586312	"81888"	"hydroxypyruvate isomerase (putative)"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.545470910395	8.70204385682562	0.00182099399308107	0.00594049903618868	-2.67302681915937	8.66506277815477	9.21053368854977	0.607703340639119	0.780149906619005	165	12
"ZFP69B"	1.48220193972371	0.00484712160536106	2.94554142907736	"case"	38.6601083333333	25.9993666666667	11.3059333953856	16.834053900324	"65243"	"ZFP69 zinc finger protein B"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.567742018217769	4.65938990868622	0.00182784585728883	0.00594049903618868	-2.67643427938799	4.62089892440027	5.18864094261804	0.647031398935924	0.628106047082739	165	12
"CDC20"	2.178433843144	0.0053309847762985	2.91057101603911	"case"	1071.09274166667	381.895498787879	275.589318237648	1071.83530082922	"991"	"cell division cycle 20"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	1.12329130071357	8.2403126705403	0.00203472701385439	0.00638483304347412	-2.77362512944322	8.16415732811904	9.28744862883261	1.26867423505891	1.68673891483581	165	12
"TMCO2"	1.31502180518598	0.00673083192403945	2.82942184899258	"case"	1.186725	0.2087	0.454307235276294	2.96384563581752	"127391"	"transmembrane and coiled-coil domains 2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.395086721930396	0.233725219203115	0.00259984805615569	0.00788620577033894	-2.99508825809824	0.206939678733257	0.602026400663653	0.39833255056406	1.03922969691029	165	12
"PTPRF"	1.46677293790474	0.00887573852927439	2.72775434341284	"case"	15378.222225	8047.99583333333	3309.21694833042	18486.9517597396	"5792"	"protein tyrosine phosphatase, receptor type, F"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.552645553551912	12.8823680291613	0.00350833461650908	0.0102986596807202	-3.26446524567594	12.8449005340052	13.3975460875572	0.634956556992232	1.15302530732317	165	12
"SCMH1"	1.24192829936153	0.00936860510133846	2.70632826490197	"case"	1118.619675	896.396389090909	230.769924679685	337.635726668524	"22955"	"sex comb on midleg homolog 1 (Drosophila)"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.312581884394524	9.78243698739106	0.00373313882664021	0.0106161135382581	-3.32008125264059	9.76124499522872	10.0738268796232	0.381213328269457	0.407483314679849	165	12
"NDUFS5"	1.3447629260175	0.00965009391655101	2.69342114056414	"case"	3286.81464166667	2301.67006484848	927.414478141654	2069.29973117647	"4725"	"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.427351856346464	11.1021057677049	0.00387477053443193	0.0106849732919184	-3.35338972106005	11.0731327604949	11.5004846168414	0.516267094539303	0.705581265306008	165	12
"ELOVL1"	1.30920002212928	0.0115324390867861	2.62566493755437	"case"	3239.28925	2324.81425454545	721.352224428606	1876.70614104218	"64834"	"ELOVL fatty acid elongase 1"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.388685531881048	11.1366144287149	0.00470100952087311	0.012582113717631	-3.52583375742454	11.1102628672314	11.4989483991125	0.479948143641051	0.669275859576225	165	12
"EXO5"	1.36823063115735	0.012867752724901	2.58267405096932	"case"	181.299783333333	131.619453333333	39.2372544651461	72.5720406708438	"64789"	"exonuclease 5"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.452311433719882	6.99335092567178	0.00530426448202028	0.0137910876532527	-3.63314173629778	6.96268574372467	7.41499717744455	0.589403015543176	0.534550154275537	165	12
"CAP1"	1.34374953849554	0.0148787329147674	2.52489876766013	"case"	12702.20255	8969.89894181818	2940.39875597164	7508.12838898948	"10487"	"CAP, adenylate cyclase-associated protein 1 (yeast)"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.42626425921536	13.0680498858732	0.00622408063915462	0.015733092726752	-3.77476373545528	13.039150614062	13.4654148732773	0.55640464759326	0.676214186234128	165	12
"B4GALT2"	1.2821817149297	0.0153694459498149	2.51039547031592	"case"	1778.988775	1230.01283151515	389.803275457142	1190.13852247591	"8704"	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.358600739842796	10.2230036531937	0.00647628562160139	0.0159281619342088	-3.80984733972805	10.1986917386281	10.5572924784709	0.438280463392907	0.86352155209105	165	12
"RIMS3"	1.57640421025162	0.016570043638954	2.48142672856489	"case"	149.94535	80.9859824242424	53.158184720361	161.092325329593	"9783"	"regulating synaptic membrane exocytosis 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.656637507735446	6.14972208539374	0.00700748410380191	0.0167810803538414	-3.8793595142019	6.10520428825913	6.76184179599458	0.86860991191403	1.15281229721627	165	12
"ZNF684"	1.2948824393774	0.0287288181501791	2.25502877496907	"case"	64.7429083333333	51.2255096969697	18.83761964061	18.7937052583358	"127396"	"zinc finger protein 684"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.372821123528773	5.63186347239213	0.012675768618934	0.0295767934441793	-4.39655324356212	5.6065874640173	5.97940858754607	0.559349933088717	0.444028412931767	165	12
"ZFP69"	1.25928304719565	0.0369763681365663	2.14504518831855	"case"	114.257841666667	84.0796393939394	21.0530854843171	65.6862955378262	"339559"	"ZFP69 zinc finger protein"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.332602591944828	6.37052605174694	0.0166534787790642	0.037886664222371	-4.63096558412424	6.34797672347949	6.68057931542433	0.504329249673244	0.689105195028658	165	12
"MFSD2A"	1.84689997321238	0.0407939085371755	2.10163638982814	"case"	787.877675	321.301218181818	298.782995947896	1203.14429722449	"84879"	"major facilitator superfamily domain containing 2A"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.885105733099889	7.83818925425157	0.0184973905886124	0.0410551839893593	-4.72042451429905	7.77818208590582	8.66328781900571	1.40864872432197	1.54750239042612	165	12
"RRAGC"	1.39087265760739	0.0419575282824792	2.08569632934999	"case"	427.200483333333	303.070184848485	119.748472468829	239.203722112618	"64121"	"Ras-related GTP binding C"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.475990338896549	8.13002271077847	0.0192171885263264	0.0416372418070405	-4.75283802263585	8.09775217932786	8.5737425182244	0.769639022275041	0.709655541220047	165	12
"ZMYND12"	1.44416188956689	0.0511653218292668	1.9957006389153	"case"	49.4282416666667	30.56902	25.23072840847	36.912948433023	"84217"	"zinc finger, MYND-type containing 12"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.530232476424555	4.7493747942507	0.0237469585283925	0.0491130278655391	-4.93142613271851	4.71342682974734	5.24365930617189	0.86326677135833	1.25265865165698	165	12
"HIVEP3"	1.23241004568635	0.0882689977741402	1.72212493020801	"case"	279.979433333333	218.372599393939	80.0911156400904	121.569039616533	"59269"	"human immunodeficiency virus type I enhancer binding protein 3"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.301482347310423	7.69533307657759	0.0433933088294246	0.0858432848582096	-5.4278613147923	7.674893595404	7.97637594271442	0.570865862243968	0.77592068680046	165	12
"COL9A2"	1.54963621150259	0.107748495253312	1.61731407639867	"case"	731.353958333333	461.176315757576	395.575570074974	574.146643021257	"1298"	"collagen, type IX, alpha 2"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.631929571976373	8.38721536557517	0.0537919968669205	0.104150462018931	-5.59934906381402	8.34437268272932	8.9763022547057	1.30727909727988	1.42661772864189	165	12
"CLDN19"	1.28159626730103	0.121098563702387	1.55065816516335	"case"	2.74684166666667	0.759177575757576	1.54265933040222	7.1674503841969	"149461"	"claudin 19"	"AmplificationPeak1"	"1p34.2"	"Amplification"	"cis"	0.357941850959967	0.600009645809315	0.0613812567163243	0.116368632524698	-5.7029719744418	0.575742401676436	0.933684252636403	0.718466650588615	1.36233442754649	165	12
"REG4"	5.30216371984367	0.00841560745909871	2.75158865486213	"case"	39885.9931458333	12290.4369823529	49787.9570970212	97031.4447089034	"83998"	"regenerating islet-derived family, member 4"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	2.40658121833038	9.86706581388341	0.00327630519400026	0.00819076298500065	-2.61840639379672	9.54074971648268	11.947330934813	3.97347496790347	4.11079090066525	153	24
"NOTCH2"	1.34874676160548	0.0543868675347877	1.96364862931031	"case"	4209.01552916667	3163.90024901961	1464.85668560265	2513.36662506858	"4853"	"notch 2"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.431619495749382	11.4483693654243	0.0255742827491826	0.0426238045819711	-4.35085534835597	11.3898446880345	11.8214641837839	1.02496162037127	0.842194368073102	153	24
"HMGCS2"	1.93376758902087	0.153543964803053	1.39415711918804	"case"	942.522829166667	641.529103921569	1294.70656512195	1498.0749621625	"3158"	"3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.951414414093327	6.95281696156383	0.0825152299399612	0.0825152299399612	-5.25715065666036	6.82381161727999	7.77522603137332	3.09250958040886	3.25681830057085	153	24
"PHGDH"	1.29899389500767	0.152151472214514	1.40225018523418	"case"	1116.8768	824.379099346405	822.444348587043	938.514517779229	"26227"	"phosphoglycerate dehydrogenase"	"AmplificationPeak2"	"1p12"	"Amplification"	"cis"	0.377394650444874	9.27086482673962	0.0813023133970688	0.0825152299399612	-5.24636527141443	9.2196926707471	9.59708732119197	1.21092532753007	1.33581718703552	153	24
"UBE2Q1"	1.34615468560689	2.37844407670512e-18	10.6834474333525	"case"	2506.13478983051	1825.16208220339	260.314257370912	694.353458411956	"55585"	"ubiquitin-conjugating enzyme E2Q family member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.428844198459123	10.9640582037156	3.63121233084751e-21	2.02984769294376e-18	36.7868010414504	10.8211101375626	11.2499543360217	0.195158017767783	0.332048767881061	118	59
"SF3B4"	1.48944050383838	8.07486369629636e-17	10.0345053594157	"case"	2333.71048474576	1544.58916610169	354.687117746762	693.367880342579	"10262"	"splicing factor 3b, subunit 4, 49kDa"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.574770495838774	10.7482492260646	2.46560723551034e-19	6.8913722232514e-17	32.656796002645	10.556659060785	11.1314295566237	0.331544621415943	0.406487507268819	118	59
"DEDD"	1.31938200245973	3.25233570339842e-15	9.39308672438648	"case"	1122.45688135593	836.388701694915	123.410798005437	285.159958260681	"9191"	"death effector domain containing"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.399862330521451	9.82688093992549	1.48961940613668e-17	2.77565749343468e-15	28.6427774579105	9.69359349641834	10.0934558269398	0.219940021400704	0.336980100354217	118	59
"APH1A"	1.40717043291628	1.11675435554085e-14	9.15181803839422	"case"	6371.12110338983	4527.55105932203	1002.82198466194	1483.19922783118	"51107"	"APH1A gamma secretase subunit"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.492797074723827	12.2715258485128	6.819873926967e-17	9.53077381293639e-15	27.1544723773716	12.1072601569382	12.600057231662	0.339021302273452	0.330837017088367	118	59
"NDUFS2"	1.37373166274004	2.1733465410152e-14	9.00985470643556	"case"	2499.11963050847	1772.53197372881	329.394946287039	839.318309937858	"4720"	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.458100223485278	10.9209979105731	1.6590431610803e-16	1.85481025408778e-14	26.2849929164696	10.768297836078	11.2263980595633	0.264830838633217	0.402732484986957	118	59
"FLAD1"	1.45645219581806	2.77431624373227e-14	8.93603578852989	"case"	991.929716949153	660.060483050847	159.906286289078	422.907599581039	"80308"	"flavin adenine dinucleotide synthetase 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.542458349615551	9.51017445272123	2.62898935694741e-16	2.36769890113945e-14	25.8348042443385	9.32935500284938	9.87181335246493	0.334564820909153	0.457770464128381	118	59
"TARS2"	1.34785208894289	2.77431624373227e-14	8.9167182553808	"case"	682.123925423729	501.09970338983	105.781043873686	162.804496608223	"80222"	"threonyl-tRNA synthetase 2, mitochondrial (putative)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.430662186240307	9.08800863040549	2.96491812307265e-16	2.36769890113945e-14	25.7172189357796	8.94445456832538	9.37511675456569	0.274436890493183	0.348602957298509	118	59
"DAP3"	1.37345758060117	3.72447967389452e-14	8.82884319573032	"case"	2241.00012372881	1613.36959915254	331.897417196668	603.932434489037	"7818"	"death associated protein 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.45781235329591	10.778880752994	5.11760565878637e-16	3.17860173695731e-14	25.1835211476846	10.6262766352287	11.0840889885246	0.30185546337233	0.363709491389263	118	59
"SETDB1"	1.28498630668101	3.72447967389452e-14	8.83905483997806	"case"	980.707189830508	752.539718644068	110.319768681343	220.720401443259	"9869"	"SET domain, bifurcated 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.361752985575837	9.66275245262085	4.80355879695346e-16	3.17860173695731e-14	25.2454385108214	9.54216812409557	9.9039211096714	0.212509687575663	0.321888284251192	118	59
"UBAP2L"	1.27014948179147	9.46704711558407e-14	8.64531566694485	"case"	3173.18918135593	2491.50052627119	394.589500551914	549.955779054818	"9898"	"ubiquitin associated protein 2-like"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.344998295382187	11.3794385346801	1.58988577513626e-15	8.07951043910152e-14	24.075418589684	11.264439102886	11.6094373982682	0.23926222601592	0.263349036109641	118	59
"VPS72"	1.35086810642702	9.46704711558407e-14	8.65988035900004	"case"	1128.88161186441	812.800710169491	157.66500288775	429.142408876814	"6944"	"vacuolar protein sorting 72 homolog (S. cerevisiae)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.433886822337488	9.78853126793876	1.45357965575134e-15	8.07951043910152e-14	24.1630256389465	9.64390232715959	10.0777891494971	0.264218705569355	0.392286258117212	118	59
"TMCO1"	1.34392258855049	1.0761959186081e-13	8.61030707552407	"case"	2940.13612372881	2139.22568305085	387.23186668771	873.809933171317	"54499"	"transmembrane and coiled-coil domains 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.426450039656308	11.1828459887776	1.9716566447782e-15	9.18463387025845e-14	23.8650803089388	11.0406959755588	11.4671460152151	0.257163484271851	0.392998229996889	118	59
"UBQLN4"	1.57444418780366	1.18610466949965e-13	8.58142709247682	"case"	1945.41945423729	1170.83677542373	333.242443347762	1391.54252559694	"56893"	"ubiquilin 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.654842616535857	10.3505438151375	2.35410087076266e-15	1.01226337442795e-13	23.6918205453108	10.1322629429588	10.7871055594947	0.445463213323967	0.539461517867423	118	59
"GABPB2"	1.61790194677457	1.23092790515401e-13	8.56329300372602	"case"	177.962284745763	104.844311016949	31.0514321635325	77.1249281578625	"126626"	"GA binding protein transcription factor, beta subunit 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.69412417563648	6.89261874376389	2.63099094231392e-15	1.05051709768106e-13	23.5831482858891	6.66124401855173	7.35536819418821	0.444141213791601	0.618754392040715	118	59
"CERS2"	1.34096259786387	3.57765122519578e-13	8.37717728191496	"case"	5456.14676101695	4001.25089152542	753.066044075279	1549.57060787092	"29956"	"ceramide synthase 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.423268998145568	12.0814283458708	8.19309440884531e-15	3.05329318302968e-13	22.4732774344944	11.9403386798223	12.3636076779678	0.279968890974275	0.376428982283845	118	59
"B4GALT3"	1.36567179069547	3.94234586563252e-13	8.33472806616398	"case"	1320.52628644068	934.938095762712	188.625274022862	515.942422909929	"8703"	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.449610805128842	9.99324861805152	1.06012347193947e-14	3.36453639524974e-13	22.2215694188408	9.84337834967525	10.2929891548041	0.275975313303566	0.434654115051033	118	59
