"set"	"pval"	"fdr"	"set.annotated"	"set.size"	"category.annotated"	"total.annotated"	"category"	"hits"
"cis"	0.022	1	2	292	16	19965	"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"F11R,CGN"
"cis"	0.023	1	7	292	192	19965	"REACTOME_DNA_REPLICATION"	"CDCA8,PSMB4,PSMD4,RPS27,NUF2,CENPL,CDC20"
"cis"	0.025	1	2	292	17	19965	"PID_SYNDECAN_3_PATHWAY"	"NCSTN,APH1A"
"cis"	0.025	1	2	292	17	19965	"REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI"	"PIGC,PIGM"
"cis"	0.027	1	4	292	78	19965	"REACTOME_CELL_JUNCTION_ORGANIZATION"	"CLDN19,LAMC2,F11R,PVRL4"
"cis"	0.028	1	2	292	18	19965	"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI"	"B4GALT3,B4GALT2"
"cis"	0.03	1	3	292	46	19965	"REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S"	"HDGF,LMNA,SHC1"
"cis"	0.031	1	2	292	19	19965	"PID_EPHA2_FWD_PATHWAY"	"EFNA1,SHC1"
"cis"	0.031	1	4	292	81	19965	"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING"	"NCSTN,APH1A,ARHGEF2,ARHGEF11"
"cis"	0.031	1	3	292	47	19965	"KEGG_NOTCH_SIGNALING_PATHWAY"	"NOTCH2,APH1A,NCSTN"
"cis"	0.031	1	6	292	161	19965	"REACTOME_MRNA_PROCESSING"	"SF3B4,ADAR,SF3A3,YBX1,TPR,RBM8A"
"cis"	0.033	1	3	292	48	19965	"REACTOME_PACKAGING_OF_TELOMERE_ENDS"	"HIST2H2AA3,HIST2H2BE,HIST2H4A"
"cis"	0.035	1	4	292	84	19965	"KEGG_SMALL_CELL_LUNG_CANCER"	"PIAS3,PTGS2,LAMC2,CKS1B"
"cis"	0.035	1	3	292	49	19965	"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC"	"OAZ3,PSMB4,PSMD4"
"cis"	0.035	1	7	292	210	19965	"REACTOME_TRANSCRIPTION"	"POLR3C,HIST2H3C,HIST2H3D,HIST2H2AA3,HIST2H2BE,HIST2H4A,RBM8A"
"cis"	0.037	1	2	292	21	19965	"REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION"	"DARS2,TARS2"
"cis"	0.039	1	3	292	51	19965	"REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1"	"PSMB4,PSMD4,RFWD2"
"cis"	0.039	1	3	292	51	19965	"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1"	"PSMB4,PSMD4,CDC20"
"cis"	0.049	1	3	292	56	19965	"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION"	"CLDN19,F11R,PVRL4"
"cis"	0.049	1	3	292	56	19965	"REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21"	"CKS1B,PSMB4,PSMD4"
"cis"	0.051	1	3	292	57	19965	"REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE"	"PSMB4,PSMD4,RFWD2"
"cis"	0.051	1	2	292	25	19965	"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS"	"PIGM,PIGC"
"cis"	0.055	1	2	292	26	19965	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"B4GALT3,B4GALT2"
"cis"	0.055	1	2	292	26	19965	"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS"	"B4GALT3,B4GALT2"
"cis"	0.055	1	2	292	26	19965	"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS"	"PIGC,PIGM"
"cis"	0.055	1	5	292	140	19965	"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA"	"SF3B4,SF3A3,YBX1,TPR,RBM8A"
"cis"	0.059	1	2	292	27	19965	"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS"	"NCSTN,APH1A"
"cis"	0.063	1	2	292	28	19965	"REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC"	"PFDN2,CCT3"
"cis"	0.065	1	3	292	63	19965	"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX"	"F11R,UCHL5,CGN"
"cis"	0.067	1	2	292	29	19965	"KEGG_THYROID_CANCER"	"TPR,TPM3"
"cis"	0.067	1	2	292	29	19965	"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"CLDN19,F11R"
"cis"	0.067	1	3	292	64	19965	"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE"	"HIST2H2AA3,HIST2H2BE,HIST2H4A"
"cis"	0.07	1	3	292	65	19965	"REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_"	"CKS1B,PSMB4,PSMD4"
"cis"	0.071	1	2	292	30	19965	"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM"	"B4GALT3,B4GALT2"
"cis"	0.072	1	3	292	66	19965	"PID_INTEGRIN1_PATHWAY"	"IGSF8,ITGA10,LAMC2"
"cis"	0.075	1	2	292	31	19965	"BIOCARTA_MYOSIN_PATHWAY"	"ARHGEF11,ARHGEF2"
"cis"	0.079	1	2	292	32	19965	"BIOCARTA_RHO_PATHWAY"	"ARHGEF11,ARPC5"
"cis"	0.08	1	4	292	111	19965	"REACTOME_MRNA_SPLICING"	"SF3B4,SF3A3,YBX1,RBM8A"
"cis"	0.08	1	3	292	69	19965	"PID_P75_NTR_PATHWAY"	"APH1A,NCSTN,SHC1"
"cis"	0.084	1	2	292	33	19965	"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	"B4GALT3,B4GALT2"
"cis"	0.088	1	16	292	753	19965	"NABA_MATRISOME_ASSOCIATED"	"MUC1,REG4,ADAM15,CTSS,RPTN,S100A1,S100A10,S100A11,S100A13,S100A14,S100A16,S100A2,S100A3,S100A4,S100A5,S100A6"
"cis"	0.088	1	2	292	34	19965	"BIOCARTA_MPR_PATHWAY"	"CAP1,ARPC5"
"cis"	0.088	1	2	292	34	19965	"PID_EPHA_FWDPATHWAY"	"EFNA1,EFNA3"
"cis"	0.088	1	2	292	34	19965	"PID_MAPK_TRK_PATHWAY"	"RUSC1,RIT1"
"cis"	0.089	1	3	292	72	19965	"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	"PSMB4,PSMD4,CDC20"
"cis"	0.091	1	3	292	73	19965	"REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS"	"PSMB4,PSMD4,CDC20"
"cis"	0.097	1	2	292	36	19965	"REACTOME_SIGNALLING_TO_ERKS"	"RIT1,SHC1"
"cis"	0.097	1	3	292	75	19965	"REACTOME_TELOMERE_MAINTENANCE"	"HIST2H2AA3,HIST2H2BE,HIST2H4A"
"cis"	0.1	1	4	292	120	19965	"REACTOME_CELL_CELL_COMMUNICATION"	"CLDN19,LAMC2,F11R,PVRL4"
"cis"	0.1	1	6	292	217	19965	"REACTOME_SIGNALLING_BY_NGF"	"NCSTN,APH1A,RIT1,SHC1,ARHGEF2,ARHGEF11"
"cis"	0.1	1	3	292	76	19965	"KEGG_VEGF_SIGNALING_PATHWAY"	"SH2D2A,PLA2G4A,PTGS2"
"cis"	0.1	1	3	292	76	19965	"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"	"CTSS,PSMB4,PSMD4"
"cis"	0.1	1	2	292	37	19965	"BIOCARTA_PAR1_PATHWAY"	"ARHGEF11,ARHGEF2"
"cis"	0.1	1	5	292	169	19965	"KEGG_ALZHEIMERS_DISEASE"	"APH1A,NCSTN,SDHC,NDUFS5,NDUFS2"
"cis"	0.1	1	4	292	122	19965	"REACTOME_CHROMOSOME_MAINTENANCE"	"LMNA,HIST2H2AA3,HIST2H2BE,HIST2H4A"
"cis"	0.11	1	8	292	325	19965	"REACTOME_CELL_CYCLE_MITOTIC"	"CKS1B,CDCA8,PSMB4,PSMD4,RPS27,NUF2,CENPL,CDC20"
"cis"	0.11	1	2	292	38	19965	"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4"	"NCSTN,APH1A"
"cis"	0.11	1	4	292	124	19965	"REACTOME_CELL_CYCLE_CHECKPOINTS"	"PSMB4,PSMD4,RFWD2,CDC20"
"cis"	0.11	1	3	292	79	19965	"PID_P73PATHWAY"	"S100A2,DEDD,NDUFS2"
"cis"	0.11	1	3	292	79	19965	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"F11R,SHC1,ITGA10"
"cis"	0.11	1	3	292	79	19965	"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT"	"NDUFS2,NDUFS5,SDHC"
"cis"	0.11	1	3	292	80	19965	"REACTOME_UNFOLDED_PROTEIN_RESPONSE"	"HDGF,LMNA,SHC1"
"cis"	0.12	1	3	292	81	19965	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"EDEM3,B4GALT3,B4GALT2"
"cis"	0.12	1	2	292	40	19965	"BIOCARTA_P38MAPK_PATHWAY"	"SHC1,PLA2G4A"
"cis"	0.12	1	20	292	1028	19965	"NABA_MATRISOME"	"ECM1,LAMC2,COL9A2,BCAN,MUC1,REG4,ADAM15,CTSS,RPTN,S100A1,S100A10,S100A11,S100A13,S100A14,S100A16,S100A2,S100A3,S100A4,S100A5,S100A6"
"cis"	0.12	1	2	292	41	19965	"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS"	"DARS2,TARS2"
"cis"	0.12	1	2	292	41	19965	"BIOCARTA_FCER1_PATHWAY"	"SHC1,PLA2G4A"
"cis"	0.12	1	1	292	9	19965	"ST_JAK_STAT_PATHWAY"	"PIAS3"
"cis"	0.12	1	1	292	9	19965	"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	"CTSS"
"cis"	0.13	1	3	292	84	19965	"PID_CMYB_PATHWAY"	"COPA,PTGS2,PIAS3"
"cis"	0.13	1	2	292	42	19965	"REACTOME_TRNA_AMINOACYLATION"	"DARS2,TARS2"
"cis"	0.13	1	3	292	85	19965	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"LMNA,TPM3,ITGA10"
"cis"	0.13	1	3	292	85	19965	"REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE"	"PSMB4,PSMD4,CDC20"
"cis"	0.13	1	2	292	43	19965	"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK"	"ARHGEF2,ARHGEF11"
"cis"	0.13	1	4	292	134	19965	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"F11R,CLDN19,PTPRF,MPZL1"
"cis"	0.13	1	4	292	134	19965	"KEGG_TIGHT_JUNCTION"	"CGN,F11R,CLDN19,RAB13"
"cis"	0.14	1	4	292	135	19965	"KEGG_OXIDATIVE_PHOSPHORYLATION"	"ATP6V0B,SDHC,NDUFS5,NDUFS2"
"cis"	0.14	1	1	292	10	19965	"REACTOME_COPI_MEDIATED_TRANSPORT"	"COPA"
"cis"	0.14	1	3	292	89	19965	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"CTSS,HSPA6,NFYC"
"cis"	0.14	1	5	292	188	19965	"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"	"PIGC,EDEM3,B4GALT3,B4GALT2,PIGM"
"cis"	0.14	1	4	292	138	19965	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"PIAS3,RFWD2,CDC20,UBE2Q1"
"cis"	0.15	1	3	292	90	19965	"REACTOME_SIGNALING_BY_ERBB4"	"NCSTN,APH1A,SHC1"
"cis"	0.15	1	2	292	46	19965	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"B4GALT3,B4GALT2"
"cis"	0.15	1	2	292	46	19965	"PID_RHOA_REG_PATHWAY"	"ARHGEF2,ARHGEF11"
"cis"	0.15	1	2	292	46	19965	"PID_PS1_PATHWAY"	"APH1A,NCSTN"
"cis"	0.15	1	2	292	46	19965	"PID_A6B1_A6B4_INTEGRIN_PATHWAY"	"LAMC2,SHC1"
"cis"	0.15	1	3	292	91	19965	"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL"	"ATP1B1,F11R,SHC1"
"cis"	0.15	1	1	292	11	19965	"BIOCARTA_IL4_PATHWAY"	"SHC1"
"cis"	0.15	1	1	292	11	19965	"ST_STAT3_PATHWAY"	"PIAS3"
"cis"	0.15	1	1	292	11	19965	"PID_INTEGRIN4_PATHWAY"	"LAMC2"
"cis"	0.15	1	1	292	11	19965	"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM"	"PPCS"
"cis"	0.15	1	1	292	11	19965	"REACTOME_CALNEXIN_CALRETICULIN_CYCLE"	"EDEM3"
"cis"	0.15	1	1	292	11	19965	"REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS"	"AQP10"
"cis"	0.15	1	3	292	92	19965	"KEGG_DILATED_CARDIOMYOPATHY"	"LMNA,TPM3,ITGA10"
"cis"	0.16	1	2	292	48	19965	"KEGG_PROTEASOME"	"PSMD4,PSMB4"
"cis"	0.16	1	2	292	48	19965	"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES"	"PSMB4,PSMD4"
"cis"	0.16	1	2	292	48	19965	"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6"	"PSMB4,PSMD4"
"cis"	0.16	1	1	292	12	19965	"BIOCARTA_ETC_PATHWAY"	"SDHC"
"cis"	0.16	1	1	292	12	19965	"BIOCARTA_TRKA_PATHWAY"	"SHC1"
"cis"	0.16	1	1	292	12	19965	"REACTOME_CS_DS_DEGRADATION"	"BCAN"
"cis"	0.16	1	1	292	12	19965	"REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE"	"CA14"
"cis"	0.16	1	1	292	12	19965	"REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR"	"NOTCH2"
"cis"	0.17	1	2	292	51	19965	"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES"	"SHC1,CAP1"
"cis"	0.17	1	2	292	51	19965	"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS"	"PPCS,FLAD1"
"cis"	0.17	1	2	292	51	19965	"REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT"	"PSMB4,PSMD4"
"cis"	0.17	1	3	292	98	19965	"KEGG_PYRIMIDINE_METABOLISM"	"POLR3C,UCK2,NME7"
"cis"	0.17	1	3	292	98	19965	"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_"	"NDUFS2,NDUFS5,SDHC"
"cis"	0.17	1	1	292	13	19965	"BIOCARTA_EXTRINSIC_PATHWAY"	"F5"
"cis"	0.17	1	1	292	13	19965	"BIOCARTA_SALMONELLA_PATHWAY"	"ARPC5"
"cis"	0.17	1	1	292	13	19965	"BIOCARTA_P27_PATHWAY"	"CKS1B"
"cis"	0.17	1	1	292	13	19965	"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY"	"NOTCH2"
"cis"	0.17	1	1	292	13	19965	"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE"	"EDEM3"
"cis"	0.18	1	2	292	52	19965	"PID_PTP1B_PATHWAY"	"YBX1,SHC1"
"cis"	0.18	1	2	292	52	19965	"REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G"	"PSMB4,PSMD4"
"cis"	0.18	1	2	292	53	19965	"REACTOME_PROTEIN_FOLDING"	"PFDN2,CCT3"
"cis"	0.18	1	2	292	53	19965	"REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0"	"PSMB4,PSMD4"
"cis"	0.19	1	1	292	14	19965	"REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR"	"CTSS"
"cis"	0.19	1	1	292	14	19965	"REACTOME_COMMON_PATHWAY"	"F5"
"cis"	0.19	1	1	292	14	19965	"REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS"	"ELOVL1"
"cis"	0.19	1	1	292	14	19965	"REACTOME_SIGNAL_ATTENUATION"	"SHC1"
"cis"	0.19	1	1	292	14	19965	"REACTOME_METABOLISM_OF_PORPHYRINS"	"PPOX"
"cis"	0.19	1	2	292	54	19965	"PID_RAC1_PATHWAY"	"ARPC5,IQGAP3"
"cis"	0.19	1	2	292	54	19965	"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM"	"TPR,RBM8A"
"cis"	0.19	1	3	292	103	19965	"REACTOME_SIGNALING_BY_NOTCH"	"NCSTN,NOTCH2,APH1A"
"cis"	0.2	1	2	292	56	19965	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"	"POLR3C,ADAR"
"cis"	0.2	1	2	292	56	19965	"REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX"	"PSMB4,PSMD4"
"cis"	0.2	1	1	292	15	19965	"BIOCARTA_IL3_PATHWAY"	"SHC1"
"cis"	0.2	1	1	292	15	19965	"BIOCARTA_NUCLEARRS_PATHWAY"	"NR1I3"
"cis"	0.2	1	1	292	15	19965	"BIOCARTA_LONGEVITY_PATHWAY"	"SHC1"
"cis"	0.2	1	1	292	15	19965	"REACTOME_ACYL_CHAIN_REMODELLING_OF_PI"	"PLA2G4A"
"cis"	0.2	1	1	292	15	19965	"REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN"	"RIT1"
"cis"	0.2	1	1	292	15	19965	"REACTOME_ACYL_CHAIN_REMODELLING_OF_PS"	"PLA2G4A"
"cis"	0.2	1	1	292	15	19965	"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING"	"SHC1"
"cis"	0.2	1	1	292	15	19965	"REACTOME_ZINC_TRANSPORTERS"	"SLC39A1"
"cis"	0.2	1	1	292	15	19965	"REACTOME_SHC_MEDIATED_SIGNALLING"	"SHC1"
"cis"	0.21	1	2	292	58	19965	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"PLA2G4A,PTGS2"
"cis"	0.21	1	2	292	58	19965	"REACTOME_REGULATION_OF_APOPTOSIS"	"PSMB4,PSMD4"
"cis"	0.21	1	1	292	16	19965	"KEGG_OTHER_GLYCAN_DEGRADATION"	"GBA"
"cis"	0.21	1	1	292	16	19965	"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM"	"HYI"
"cis"	0.21	1	1	292	16	19965	"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	"PPCS"
"cis"	0.21	1	1	292	16	19965	"BIOCARTA_CDC42RAC_PATHWAY"	"ARPC5"
"cis"	0.21	1	1	292	16	19965	"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI"	"NOTCH2"
"cis"	0.21	1	1	292	16	19965	"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG"	"PLA2G4A"
"cis"	0.21	1	1	292	16	19965	"REACTOME_PLATELET_SENSITIZATION_BY_LDL"	"PLA2G4A"
"cis"	0.21	1	7	292	330	19965	"REACTOME_METABOLISM_OF_RNA"	"SMG5,PSMB4,PSMD4,RPS27,TPR,SMG7,RBM8A"
"cis"	0.21	1	2	292	59	19965	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"ARPC5,ARHGEF2"
"cis"	0.21	1	3	292	109	19965	"REACTOME_S_PHASE"	"CKS1B,PSMB4,PSMD4"
"cis"	0.22	1	1	292	17	19965	"KEGG_STEROID_BIOSYNTHESIS"	"HSD17B7"
"cis"	0.22	1	1	292	17	19965	"SA_PTEN_PATHWAY"	"SHC1"
"cis"	0.22	1	1	292	17	19965	"SA_TRKA_RECEPTOR"	"SHC1"
"cis"	0.22	1	1	292	17	19965	"REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS"	"STX6"
"cis"	0.22	1	1	292	17	19965	"REACTOME_TIE2_SIGNALING"	"SHC1"
"cis"	0.22	1	1	292	17	19965	"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS"	"SLC6A9"
"cis"	0.22	1	1	292	17	19965	"REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION"	"PHGDH"
"cis"	0.22	1	1	292	17	19965	"REACTOME_RNA_POL_III_CHAIN_ELONGATION"	"POLR3C"
"cis"	0.22	1	1	292	17	19965	"REACTOME_SHC_RELATED_EVENTS"	"SHC1"
"cis"	0.22	1	3	292	111	19965	"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM"	"BCAN,B4GALT3,B4GALT2"
"cis"	0.22	1	2	292	61	19965	"REACTOME_ER_PHAGOSOME_PATHWAY"	"PSMB4,PSMD4"
"cis"	0.23	1	3	292	112	19965	"REACTOME_G1_S_TRANSITION"	"CKS1B,PSMB4,PSMD4"
"cis"	0.23	1	10	292	518	19965	"REACTOME_METABOLISM_OF_PROTEINS"	"MTX1,PFDN2,PIGC,RPS27,SSR2,CCT3,EDEM3,B4GALT3,B4GALT2,PIGM"
"cis"	0.23	1	2	292	62	19965	"PID_FCER1_PATHWAY"	"PLA2G4A,SHC1"
"cis"	0.23	1	2	292	62	19965	"PID_TRKR_PATHWAY"	"SHC1,RIT1"
"cis"	0.23	1	1	292	18	19965	"KEGG_PHENYLALANINE_METABOLISM"	"PRDX6"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_ARAP_PATHWAY"	"COPA"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_ETS_PATHWAY"	"ETV3"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_NGF_PATHWAY"	"SHC1"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_PTEN_PATHWAY"	"SHC1"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_ERK5_PATHWAY"	"SHC1"
"cis"	0.23	1	1	292	18	19965	"BIOCARTA_SPRY_PATHWAY"	"SHC1"
"cis"	0.23	1	1	292	18	19965	"REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR"	"SHC1"
"cis"	0.23	1	1	292	18	19965	"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS"	"ELOVL1"
