"alt"	"cis"	"trans"	"yind"	"zind"	"taudiff"	"tau0"	"tau1"	"tauratio"	"Z"	"S"	"pvalue"	"fdr"
"AmplificationPeak1"	"YRDC"	"TTC9"	7	32	0.406759203940953	-1.26667523206311	-0.859916028122158	0.321123515834789	2.89507974658254	0.140500172550033	0.00189531109742563	0.0271933769473636
"AmplificationPeak1"	"YBX1"	"VWA5A"	3	16	0.534310103031981	-0.87044325033041	-0.336133147298429	0.613836804213443	4.49137706356968	0.118963537344896	3.538207136344e-06	0.00195309033926189
"AmplificationPeak1"	"FOXJ3"	"WNK1"	5	14	0.612678713252123	0.867578126758665	0.254899413506542	0.706194283091409	4.55883896262953	0.134393585356814	2.57185964282122e-06	0.00195309033926189
"AmplificationPeak1"	"DPH2"	"ZNF516"	1	27	0.579402294576631	-0.97629366954848	-0.396891374971849	0.593471321845808	4.11069412343978	0.140949989753019	1.97235739131977e-05	0.00290654042105398
"AmplificationPeak1"	"YBX1"	"ZNF516"	3	27	0.559867279767272	-0.97629366954848	-0.416426389781208	0.573461958455801	4.16105182437025	0.134549460905117	1.5839259055996e-05	0.00290654042105398
"AmplificationPeak1"	"MED8"	"ZNF516"	8	27	0.575344639060426	-0.97629366954848	-0.400949030488054	0.589315138473154	4.11756745023108	0.139729256658112	1.91446242440592e-05	0.00290654042105398
"AmplificationPeak3"	"APH1A"	"A1BG-AS1"	4	206	0.7153441970225	-0.692463372828888	0.0228808241936123	1.0330426490287	5.57101689790917	0.128404600117255	1.26628380443393e-08	2.98854418221766e-06
"AmplificationPeak3"	"IQGAP3"	"ABCA3"	61	230	0.533687853616893	-0.650872680223084	-0.117184826606191	0.819957373896802	5.03758803840804	0.105941146744811	2.35717370488857e-07	1.76874982430033e-05
"AmplificationPeak3"	"SLC50A1"	"ABCA8"	77	240	0.876528249376453	-1.15937828686515	-0.282850037488692	0.75603300433244	4.79050786386155	0.182971884043605	8.31798514471597e-07	4.00786298310892e-05
"AmplificationPeak3"	"UCK2"	"ABCB1"	26	26	0.888192930898562	-1.20084029176935	-0.312647360870783	0.739642845919068	5.31931930772238	0.166974922826896	5.20780990446801e-08	6.99911051839413e-06
"AmplificationPeak3"	"FLAD1"	"ABCC9"	6	122	1.04435836499561	-0.996658735285023	0.0476996297105853	1.04785954110656	5.9791640517257	0.174666283774935	1.12142798640433e-09	6.69784495789139e-07
"AmplificationPeak3"	"APH1A"	"ABHD17C"	4	101	1.01837954062221	0.784436146986377	-0.23394339363583	1.29823127673882	7.04153548574138	0.144624640844934	9.50663888646161e-13	1.17771883922958e-08
"AmplificationPeak3"	"APH1A"	"ACACB"	4	123	0.71468843773177	-0.664377278999747	0.0503111587320228	1.07572679006689	6.05353137424537	0.118061408052232	7.08522288705799e-10	5.12738504736306e-07
"AmplificationPeak3"	"PSMD4"	"ACKR2"	35	156	0.573673523960153	-0.7825500695531	-0.208876545592946	0.733082196628988	4.75533607174407	0.120637850891105	9.90582820481364e-07	4.49929053923165e-05
"AmplificationPeak3"	"APH1A"	"ACSL6"	4	290	1.22555255338601	-1.00330980730624	0.222242746079764	1.22150959201371	6.14650982684115	0.199389993331525	3.96032088802844e-10	3.5911044659614e-07
"AmplificationPeak3"	"APH1A"	"ADAP1"	4	186	1.12125251323895	0.854289009877683	-0.266963503361262	1.31249787867397	6.76580790428556	0.165723373926819	6.62836700904728e-12	3.50215079129105e-08
"AmplificationPeak3"	"APH1A"	"ADGRB3"	4	216	1.23420399460177	-1.08103058016853	0.15317341443325	1.14169202725918	5.9972922183302	0.205793539762751	1.00317416222198e-09	6.29174114976253e-07
"AmplificationPeak3"	"APH1A"	"ADORA2A"	4	264	0.634730788299736	-0.589045707745696	0.0456850805540399	1.07755778533533	5.62062381548912	0.1129288863899	9.51345857856549e-09	2.51679908697291e-06
"AmplificationPeak3"	"CERS2"	"ADRB2"	15	31	0.630175244518835	-0.9747955162602	-0.344620271741366	0.64646916610419	4.6464544546375	0.135624969677659	1.68844322979189e-06	6.43420832205555e-05
"AmplificationPeak3"	"SLC50A1"	"AGTR1"	77	27	0.56373424987801	-1.05126603708389	-0.487531787205875	0.536243186778636	4.47838108789043	0.125879026106633	3.76056233929401e-06	0.000109253365299983
"AmplificationPeak3"	"APH1A"	"AKAP6"	4	90	1.00463246234453	-0.888802424598409	0.115830037746122	1.13032146913692	6.42498222253831	0.156363461803888	6.59424646480676e-11	1.15417715682392e-07
"AmplificationPeak3"	"TAGLN2"	"AMIGO1"	47	201	0.661732369775219	-0.687781547724109	-0.0260491779488906	0.962125797013473	5.57095931506666	0.118782481140288	1.26670244496218e-08	2.98854418221766e-06
"AmplificationPeak3"	"APH1A"	"ANK2"	4	6	1.2447346883278	-1.28376932886901	-0.0390346405412104	0.96959372711015	6.66641759048456	0.186717179269492	1.31061380534334e-11	4.93197081088753e-08
"AmplificationPeak3"	"APH1A"	"AOC2"	4	118	0.530317916821003	-0.587264829922249	-0.0569469131012463	0.903030268118072	5.27470872532522	0.10053975383983	6.64835526368562e-08	8.01443850342562e-06
"AmplificationPeak3"	"APH1A"	"APBB1"	4	25	0.7172248825244	-0.804053276007036	-0.0868283934826354	0.892011641425268	5.85103511795651	0.122580854167714	2.4426152628311e-09	1.11415824188603e-06
"AmplificationPeak3"	"SLC50A1"	"APOLD1"	77	220	0.488610132136695	-0.676057858641148	-0.187447726504453	0.722734194849511	4.71303652702296	0.103672044410259	1.22026214227e-06	5.1653188611656e-05
"AmplificationPeak3"	"APH1A"	"ARHGEF15"	4	155	0.525842365363806	-0.64460767057923	-0.118765305215424	0.815755674907337	4.69553552047155	0.111987730275118	1.32954576743122e-06	5.45278658352384e-05
"AmplificationPeak3"	"APH1A"	"ARHGEF26"	4	229	0.924987771157338	-0.774068595471047	0.150919175686291	1.1949687360646	6.17468939127631	0.149803125719032	3.31468352394302e-10	3.21749323114551e-07
"AmplificationPeak3"	"APH1A"	"ATP6V1G2"	4	47	0.708866467605709	-0.786048033967544	-0.0771815663618352	0.901810623490444	5.61917280299019	0.12615139139848	9.59369383875467e-09	2.52461743249075e-06
"AmplificationPeak3"	"SLC50A1"	"BCL2"	77	171	0.522521311425091	-0.707521700123536	-0.185000388698445	0.738523371557164	4.83744838734164	0.108015893832045	6.57582599921162e-07	3.43392312928436e-05
"AmplificationPeak3"	"HDGF"	"BEND5"	31	2	0.558492095562158	-0.955687748702411	-0.397195653140252	0.584387626942433	5.30158844651073	0.105344294676388	5.73997032969181e-08	7.4173774577139e-06
"AmplificationPeak3"	"APH1A"	"BEX4"	4	127	0.791353779135583	-0.71745306369539	0.0739007154401932	1.10300425098131	6.13633915290353	0.128961871144482	4.22223895627738e-10	3.70164738064457e-07
"AmplificationPeak3"	"SLC50A1"	"BOC"	77	250	0.579568274611054	-0.736521157026736	-0.156952882415683	0.786899696066728	4.87446363934557	0.118898881495989	5.45522388905139e-07	3.0401440193598e-05
"AmplificationPeak3"	"APH1A"	"C10orf91"	4	145	0.635166937469384	0.738023152891247	0.102856215421863	0.860632806682395	4.95338969505623	0.128228743662813	3.64658542140703e-07	2.34973726015356e-05
"AmplificationPeak3"	"APH1A"	"C14orf132"	4	284	0.907595653465176	-0.742784733616671	0.164810919848505	1.22188248141023	6.16947428935662	0.147110695481936	3.4258707990433e-10	3.21749323114551e-07
"AmplificationPeak3"	"SMG7"	"C16orf89"	24	72	0.713980397478613	-1.39543974792574	-0.681459350447131	0.511652615987119	3.67712040367338	0.194168348897512	0.00011794085919474	0.00106279513226946
"AmplificationPeak3"	"APH1A"	"C1orf106"	4	259	1.99371107255355	1.28063596589181	-0.713075106661743	1.55681327532073	7.38441345535531	0.269989090481882	7.65634593124013e-14	2.0106986298085e-09
"AmplificationPeak3"	"ZBTB7B"	"C1orf226"	67	13	0.403644442900893	0.810067808110126	0.406423365209233	0.49828475944821	4.44673607354856	0.0907731954909522	4.35924228320005e-06	0.000120332750349149
"AmplificationPeak3"	"SF3B4"	"C1orf53"	2	238	0.834503041476657	0.589268872242896	-0.245234169233761	1.41616684808132	6.83836405730428	0.122032555518201	4.00513124075636e-12	2.51195156201504e-08
"AmplificationPeak3"	"IQGAP3"	"C5orf49"	61	138	0.772732460817572	-1.02858111563299	-0.255848654815421	0.751260594884662	4.97154156335189	0.155431157714507	3.32113101504549e-07	2.21751713125047e-05
"AmplificationPeak3"	"SLC50A1"	"CACNA1I"	77	252	0.531616041515037	-1.01816548570605	-0.486549444191016	0.52213127333263	3.82323761673901	0.139048653211482	6.58553696431979e-05	0.000710697853468076
"AmplificationPeak3"	"SLC50A1"	"CACNA2D3"	77	79	0.64005321446784	-1.06959789319107	-0.429544678723229	0.598405455491584	4.51092545173687	0.141889557102168	3.22727017753017e-06	9.93418438042028e-05
"AmplificationPeak3"	"APH1A"	"CAND2"	4	100	0.809862782531473	-0.845513515869181	-0.0356507333377071	0.957835406923024	5.59906265071764	0.144642564845684	1.0775695366674e-08	2.74797610477549e-06
"AmplificationPeak3"	"APH1A"	"CCDC13"	4	149	0.717621678717498	-0.614985043035193	0.102636635682305	1.1668928973878	6.32610650865943	0.113438127817669	1.2571215313892e-10	1.84230532250484e-07
"AmplificationPeak3"	"UBQLN4"	"CCDC65"	13	257	0.799055621571297	-0.783059286590176	0.0159963349811209	1.02042799983993	5.54406889031686	0.144128010921168	1.47761238409479e-08	3.2220899584598e-06
"AmplificationPeak3"	"SLC50A1"	"CCDC85A"	77	281	0.443088484067031	-0.649555147765088	-0.206466663698057	0.682141440325055	4.49140587888003	0.0986525146058543	3.53772838554628e-06	0.000105281341934751
"AmplificationPeak3"	"SMG7"	"CCL14"	24	207	0.754570069962622	-1.16519969609221	-0.410629626129591	0.647588625789434	4.08008895140619	0.184939612579417	2.25092352106941e-05	0.000344529840930686
"AmplificationPeak3"	"APH1A"	"CD200"	4	176	0.872313804463616	-0.762174994992627	0.11013880947099	1.14450593393195	6.13240034749982	0.142246714994604	4.3281466011629e-10	3.70164738064457e-07
"AmplificationPeak3"	"IQGAP3"	"CD300LG"	61	103	0.824088359693539	-1.32932456898657	-0.505236209293034	0.619930135137571	4.52978393277986	0.181926637544455	2.95220187436994e-06	9.39486754625076e-05
"AmplificationPeak3"	"APH1A"	"CD36"	4	98	0.914935218970391	-1.14158599564679	-0.226650776676398	0.801459743251332	4.83608362146478	0.189189288396397	6.62111159735645e-07	3.44517904617464e-05
"AmplificationPeak3"	"RRNAD1"	"CD8B"	132	293	0.463951624192175	-0.922967011448681	-0.459015387256505	0.502674113415994	3.75787723046891	0.123461091392356	8.56804576824924e-05	0.00085230574060751
"AmplificationPeak3"	"SF3B4"	"CDC42EP5"	2	212	0.937657328455014	0.784382764533309	-0.153274563921705	1.19540786826557	6.01456014507021	0.1558979053894	9.0187894703796e-10	5.96813670257057e-07
"AmplificationPeak3"	"APH1A"	"CDKL2"	4	265	0.789190966251884	-0.803708863510588	-0.0145178972587037	0.981936372836191	5.20651679961335	0.151577531894354	9.62091407160712e-08	1.02417147787453e-05
"AmplificationPeak3"	"HDGF"	"CDO1"	31	307	0.927725913461027	-0.853478003974521	0.0742479094865056	1.08699452023455	5.82447275177716	0.159280668482475	2.86465921638867e-09	1.21076718481687e-06
"AmplificationPeak3"	"FLAD1"	"CDON"	6	64	0.586719772025808	-0.787091920639521	-0.200372148613713	0.745427257783426	4.78072051064457	0.122726223112069	8.73340263874346e-07	4.14173503085766e-05
"AmplificationPeak3"	"APH1A"	"CELF2"	4	158	0.731954842876976	-0.8122088411348	-0.0802539982578246	0.901190439954217	5.10264421554725	0.143446184361979	1.67470163736984e-07	1.43391802766472e-05
"AmplificationPeak3"	"IQGAP3"	"CENPF"	61	93	0.985427162309195	0.827967472267049	-0.157459690042147	1.19017617879481	6.13282345858133	0.160680829794691	4.31664682279551e-10	3.70164738064457e-07
"AmplificationPeak3"	"APH1A"	"CERS4"	4	209	0.661602319502234	-0.731560973771421	-0.0699586542691873	0.904370713067799	4.98377036255608	0.132751365205942	3.11785401436407e-07	2.13072976740873e-05
"AmplificationPeak3"	"TUFT1"	"CETP"	83	231	0.634343375747147	-0.921981061887323	-0.287637686140176	0.688022131873975	4.56148301457902	0.139065162299128	2.53967928567909e-06	8.48762621664208e-05
"AmplificationPeak3"	"B4GALT3"	"CHRNA3"	16	208	0.645102984000286	-0.988887918509858	-0.343784934509571	0.652351972276477	3.9813301787199	0.162032023228906	3.42653374804858e-05	0.000454107735421082
"AmplificationPeak3"	"SLC50A1"	"CLEC9A"	77	273	0.55751449637212	-0.941507886925634	-0.383993390553514	0.592150638474849	4.13415400657458	0.134855763835963	1.78132262154215e-05	0.000295809480091374
"AmplificationPeak3"	"APH1A"	"CLIP3"	4	294	0.795943363562219	-0.604509005405766	0.191434358156453	1.31667742985558	6.49219532873841	0.122600033310595	4.22972385531077e-11	9.06642485325802e-08
"AmplificationPeak3"	"MTX1"	"CLNK"	82	172	0.360720306607609	-0.642870337844629	-0.28215003123702	0.561108959882963	4.15499095760501	0.0868161472042126	1.62650203442563e-05	0.000278910449111282
"AmplificationPeak3"	"IQGAP3"	"CLU"	61	69	0.57214952636244	-1.07474983626891	-0.50260030990647	0.532356002350006	4.20161073457465	0.136173853911376	1.32511278407476e-05	0.000244628718962788
"AmplificationPeak3"	"TUFT1"	"CMA1"	83	18	0.548999009877638	-1.40315247726434	-0.8541534673867	0.391261120065865	3.77322130049015	0.145498757204175	8.05766111534097e-05	0.000816658185653405
"AmplificationPeak3"	"TAGLN2"	"CNTFR"	47	188	0.843437581813764	-1.40248164221929	-0.559044060405527	0.601389391792042	4.18285039206859	0.201641823817813	1.43938421952429e-05	0.000258115165903829
"AmplificationPeak3"	"SMG5"	"COL21A1"	53	304	0.599136761640344	-0.915708173143845	-0.316571411503501	0.654287882550359	4.27855031669606	0.140032655290356	9.40572345586431e-06	0.000195442096137582
"AmplificationPeak3"	"IQGAP3"	"CRIP3"	61	232	0.674039209732355	-0.946352631915758	-0.272313422183403	0.712249522007306	4.6521662680354	0.144887171029035	1.64233030903556e-06	6.3294854683454e-05
"AmplificationPeak3"	"SMG7"	"CTSG"	24	53	0.889092229368653	-1.48302280189022	-0.59393057252157	0.599513526181417	4.27722466143858	0.207866619068268	9.46188989881984e-06	0.000196176517235531
"AmplificationPeak3"	"HDGF"	"CTTNBP2"	31	154	0.771062923439858	-0.915290753042403	-0.144227829602545	0.842424028514288	5.22559644173087	0.147555007746534	8.67973044728505e-08	9.52265120879836e-06
"AmplificationPeak3"	"HDGF"	"CYFIP2"	31	226	0.614113583007243	-0.694458505294546	-0.0803449222873032	0.884305654441908	5.23681176503589	0.11726859978192	8.16870816378975e-08	9.17601960930066e-06
"AmplificationPeak3"	"SLC50A1"	"CYYR1"	77	246	0.442288386385066	-0.606323013779935	-0.164034627394869	0.729460001242167	4.69332743592706	0.0942377007407116	1.34398369011422e-06	5.49136267564476e-05
"AmplificationPeak3"	"TAGLN2"	"DLG2"	47	59	0.782222298609217	-1.06597239681435	-0.283750098205137	0.7338110263895	5.14439061416379	0.152053441753736	1.34195289368218e-07	1.25040584224522e-05
"AmplificationPeak3"	"SF3B4"	"DMGDH"	2	110	0.92659918611513	-0.815297086113464	0.111302100001666	1.1365172302188	6.14255623323733	0.15084911735953	4.06019576723907e-10	3.63783873611842e-07
"AmplificationPeak3"	"IQGAP3"	"DMRTC1B"	61	256	1.02697972877379	-1.13433189974801	-0.107352170974222	0.905360881592001	5.26209581232706	0.195165532023946	7.12112547276205e-08	8.32220722563691e-06
"AmplificationPeak3"	"APH1A"	"DNAH2"	4	80	1.05291253491112	1.19449760125343	0.141585066342306	0.881468940420026	5.31861761283089	0.197967331280035	5.22793109334903e-08	7.01362834131256e-06
"AmplificationPeak3"	"APH1A"	"DNAJC6"	4	262	1.08885471934701	-0.870327088778436	0.21852763056857	1.25108678494115	6.31741907187846	0.172357525590469	1.32983818774682e-10	1.88842040917361e-07
"AmplificationPeak3"	"TAGLN2"	"DNASE1L3"	47	41	0.804029250988227	-1.47472711284899	-0.670697861860758	0.545205444439782	4.33444660065749	0.185497555989331	7.30636262034054e-06	0.000165929832085718
"AmplificationPeak3"	"DARS2"	"DNM1"	48	292	0.488520258644635	-0.60285822463525	-0.114337965990615	0.810340207169284	4.92238847996858	0.0992445558965215	4.27471427981248e-07	2.60083707459375e-05
"AmplificationPeak3"	"IQGAP3"	"DQX1"	61	239	1.21456664895179	1.5852071172307	0.370640468278914	0.766187986257336	4.84563441915725	0.25065172976112	6.31038636229909e-07	3.33052102664344e-05
"AmplificationPeak3"	"UCK2"	"DSCAML1"	26	283	1.09894577167224	-1.17051409842643	-0.0715683267541977	0.938857356053712	5.32139530252286	0.206514590478033	5.14871843059906e-08	6.93207238861801e-06
"AmplificationPeak3"	"HDGF"	"DTL"	31	12	0.675046807879479	0.831104738160237	0.156057930280759	0.812228323200017	5.92084401845223	0.114011922248873	1.60146769242431e-09	8.1992966984516e-07
"AmplificationPeak3"	"APH1A"	"DTNA"	4	243	0.999921879341169	-0.841829520903746	0.158092358437423	1.18779616835925	6.12000498607763	0.163385794883482	4.6786214735824e-10	3.81562837636746e-07
"AmplificationPeak3"	"APH1A"	"ELMO1"	4	279	0.848551126876592	-0.68502218017101	0.163528946705583	1.23872065962121	6.24479329079607	0.135881379472918	2.12180473470232e-10	2.41956466580555e-07
"AmplificationPeak3"	"SLC50A1"	"EMCN"	77	157	0.523586516914681	-0.80697403413734	-0.283387517222659	0.648826969351496	4.5393013057488	0.115345177957582	2.82204683722543e-06	9.08827081999403e-05
"AmplificationPeak3"	"SF3B4"	"EPB41L3"	2	233	0.924556648345211	-0.700620722786494	0.223935925558717	1.31962503859161	6.45817034122564	0.143160771471653	5.29882087807578e-11	1.04947330769931e-07
"AmplificationPeak3"	"SMG7"	"ERG"	24	199	0.522609743466149	-0.650395495598591	-0.127785752132442	0.803526080673675	4.88103239534834	0.107069509303851	5.27659512579336e-07	2.97919806719775e-05
"AmplificationPeak3"	"APH1A"	"ETV4"	4	60	0.861943772898868	0.855851831531278	-0.00609194136759005	1.00711798601481	6.04254289547033	0.142645867445146	7.58519990707655e-10	5.38563505100373e-07
"AmplificationPeak3"	"APH1A"	"EVL"	4	124	0.559267379881283	-0.588170960158609	-0.0289035802773258	0.950858539038494	5.48593884829197	0.101945609556951	2.05639582821781e-08	3.94817507202369e-06
"AmplificationPeak3"	"HDGF"	"EXO1"	31	16	0.817313379050365	0.913096886627739	0.0957835075773734	0.895100389695641	6.16777882958994	0.132513405819499	3.46279598898231e-10	3.21749323114551e-07
"AmplificationPeak3"	"SMG7"	"FABP4"	24	129	0.801033659590083	-1.65949295012598	-0.8584592905359	0.482697838233824	3.32200793252348	0.241129363884932	0.000446860765121057	0.00273450157773323
"AmplificationPeak3"	"TAGLN2"	"FAM107A"	47	190	0.630292629709669	-0.912642523491656	-0.282349893781987	0.690623780380349	4.59896158197374	0.137051075221021	2.12301033478917e-06	7.54400395736085e-05
"AmplificationPeak3"	"TUFT1"	"FAM180B"	83	286	0.417065783536735	-0.893824252094948	-0.476758468558212	0.466608265057941	3.52804432884118	0.118214439690366	0.000209321021084952	0.00158490127654886
"AmplificationPeak3"	"APH1A"	"FAM184A"	4	96	0.984231949785133	-0.859856840145959	0.124375109639174	1.14464629904911	6.4519650649428	0.152547625394475	5.52045172672429e-11	1.06533394322237e-07
"AmplificationPeak3"	"SLC50A1"	"FBXO27"	77	78	0.42654448849561	-0.903729526968698	-0.477185038473089	0.471982463521283	3.90592845363724	0.109204378308161	4.69321417299283e-05	0.000564265918400729
"AmplificationPeak3"	"SEC16B"	"FGF20"	93	112	0.629548737714957	0.988119431612246	0.358570693897289	0.637118062426691	4.56423968771562	0.137930691810369	2.50653895424929e-06	8.42550847586914e-05
"AmplificationPeak3"	"APH1A"	"FHL1"	4	21	0.873146562878807	-0.933549057665212	-0.060402494786405	0.935297996082316	6.16883089110041	0.141541659723315	3.43983783279319e-10	3.21749323114551e-07
"AmplificationPeak3"	"APH1A"	"FLJ23867"	4	287	1.33224754090665	0.848829324988706	-0.483418215917946	1.5695116811903	7.3783228212908	0.180562381610945	8.01479616463223e-14	2.0106986298085e-09
"AmplificationPeak3"	"IQGAP3"	"FLJ36777"	61	266	0.654246344055363	-0.656652099110256	-0.0024057550548938	0.996336332346834	5.49303736874411	0.119104659250651	1.97539576724552e-08	3.8817816249199e-06
"AmplificationPeak3"	"APH1A"	"FNDC5"	4	299	0.768932331475362	-0.699109655882949	0.0698226755924124	1.09987371080468	5.64077914135094	0.136316688210417	8.46411932792974e-09	2.34892094569487e-06
"AmplificationPeak3"	"APH1A"	"FXYD6"	4	191	0.787385706947542	-0.684394241159257	0.102991465788285	1.15048558213148	6.10922795149046	0.128884650106311	5.00571254868859e-10	3.86440167073527e-07
"AmplificationPeak3"	"UCK2"	"GALNT16"	26	108	1.01215041506592	-1.13276389710829	-0.120613482042366	0.893522840593466	5.55590802524733	0.182175516669188	1.38086136371865e-08	3.1022802374983e-06
"AmplificationPeak3"	"HDGF"	"GARNL3"	31	70	0.503430468462853	-0.675960507012591	-0.172530038549738	0.744763138142146	5.07214811550588	0.0992538973623096	1.96675017002302e-07	1.56322395453972e-05
"AmplificationPeak3"	"UCK2"	"GATS"	26	217	0.569009629769202	-0.6248024167227	-0.0557927869534983	0.91070331122253	5.3285928597833	0.106784219538278	4.94882947812071e-08	6.73524058195879e-06
"AmplificationPeak3"	"CHTOP"	"GDF15"	27	245	0.754589531491559	1.05711259633553	0.30252306484397	0.713821341366413	4.37619916221737	0.172430345036951	6.03833379900703e-06	0.000147504326547913
